@relation LinkDisambiguator

@attribute occurances numeric
@attribute maxDisambigConfidence numeric
@attribute avgDisambigConfidence numeric
@attribute relatednessToContext numeric
@attribute relatednessToOtherTopics numeric
@attribute maxLinkProbability numeric
@attribute avgLinkProbability numeric
@attribute generality numeric
@attribute firstOccurance numeric
@attribute lastOccurance numeric
@attribute spread numeric
@attribute isValidLink {TRUE,FALSE}

@data
0.693147,0.408971,0.408971,0.152953,0.145472,0.019624,0.019624,0.75,0.140851,0.140851,0,FALSE
0.693147,0.413465,0.413465,0.667489,0.603526,0.01604,0.01604,?,0.493021,0.493021,0,FALSE
0.693147,0.952157,0.952157,0.683828,0.63068,0.25,0.25,?,0.008426,0.008426,0,TRUE
1.94591,0.952157,0.906308,0.684528,0.679753,0.298333,0.256303,0.8125,0.024,0.81983,0.79583,FALSE
0.693147,0.952157,0.952157,0.463629,0.42623,0.169112,0.169112,0.6875,0.133702,0.133702,0,FALSE
0.693147,0.952157,0.952157,0.543207,0.546741,0.318907,0.318907,?,0.728511,0.728511,0,FALSE
0.693147,0.951811,0.951811,0.29829,0.382702,0.123364,0.123364,?,0.86383,0.86383,0,FALSE
1.098612,0.408971,0.408971,0.045325,0.004324,0.005495,0.005495,?,0.569106,0.650298,0.081191,FALSE
0.693147,0.952157,0.952157,0.476999,0.519512,0.26572,0.26572,?,0.109787,0.109787,0,FALSE
0.693147,0.952157,0.952157,0.575874,0.586552,0.147333,0.147333,0.8125,0.275234,0.275234,0,TRUE
0.693147,0.952157,0.952157,0.680762,0.573598,0.615385,0.615385,?,0.569106,0.569106,0,TRUE
2.079442,0.952157,0.952157,0.480872,0.528574,0.216768,0.147804,?,0.005277,0.863319,0.858043,FALSE
1.098612,0.408971,0.408971,0,0.014296,0.037175,0.037175,0.625,0.532936,0.550894,0.017957,FALSE
2.197225,0.952157,0.780226,0.68391,0.644942,0.252085,0.106465,0.8125,0.221362,0.879404,0.658043,FALSE
0.693147,0.408971,0.408971,0,0,0.166667,0.166667,0.6875,0.950723,0.950723,0,FALSE
1.098612,0.952157,0.952157,0.666016,0.568093,0.666667,0.666667,?,0.198894,0.719404,0.520511,TRUE
0.693147,0.208971,0.208971,0.186631,0.324254,0.02692,0.02692,0.875,0.167404,0.167404,0,FALSE
0.693147,0.964735,0.964735,0.317811,0.43877,0.055556,0.055556,?,0.232681,0.232681,0,FALSE
0.693147,0.867103,0.867103,0.26614,0.426271,0.04164,0.04164,0.875,0.136936,0.136936,0,FALSE
1.098612,0.951811,0.951811,0.285115,0.44284,0.185096,0.164444,0.5625,0.144596,0.145191,0.000596,FALSE
0.693147,0.856059,0.856059,0.335536,0.444596,0.124486,0.124486,0.6875,0.93234,0.93234,0,FALSE
0.693147,0.408971,0.408971,0.085324,0.039523,0.035831,0.035831,0.8125,0.661191,0.661191,0,FALSE
0.693147,0.951811,0.951811,0.284394,0.411236,0.07749,0.07749,0.75,0.153021,0.153021,0,FALSE
1.098612,0.408971,0.408971,0.052626,0.047379,0.009709,0.009709,?,0.294894,0.31617,0.021277,FALSE
0.693147,0.408971,0.408971,0.177618,0.234773,0.591286,0.591286,0.5625,0.080511,0.080511,0,FALSE
0.693147,0.952157,0.952157,0.432264,0.468414,0.142857,0.142857,?,0.217191,0.217191,0,FALSE
1.386294,0.952157,0.952157,0.357572,0.494303,0.030303,0.030303,0.75,0.236851,0.610128,0.373277,FALSE
0.693147,0.952157,0.952157,0.65272,0.633065,0.113208,0.113208,?,0.901191,0.901191,0,TRUE
1.386294,0.952157,0.952157,0.374811,0.467832,0.228116,0.163493,0.75,0.987745,0.988085,0.00034,FALSE
1.791759,0.952157,0.952157,0.508412,0.489662,0.667046,0.667046,0.75,0.036851,0.35166,0.314809,TRUE
0.693147,0.951811,0.951811,0.281986,0.164983,0.528571,0.528571,0.75,0.89217,0.89217,0,FALSE
0.693147,0.952157,0.952157,0.627,0.552037,0.764706,0.764706,?,0.877787,0.877787,0,TRUE
1.098612,0.952157,0.952157,0.751226,0.696638,0.692308,0.596154,?,0.450723,0.488766,0.038043,TRUE
1.098612,0.952157,0.952157,0.682331,0.62819,0.722222,0.527778,?,0.286809,0.289787,0.002979,TRUE
0.693147,0.408971,0.408971,0.020001,0.055531,0.012165,0.012165,?,0.059404,0.059404,0,FALSE
0.693147,0.952157,0.952157,0.424831,0.441591,0.255639,0.255639,0.6875,0.131234,0.131234,0,FALSE
0.693147,0.594784,0.594784,0.226019,0.364059,0.038849,0.038849,0.625,0.188085,0.188085,0,FALSE
0.693147,0.952157,0.952157,0.665193,0.626786,0.636364,0.636364,0.8125,0.25566,0.25566,0,TRUE
1.94591,0.956059,0.956059,0.326329,0.321217,0.005145,0.005145,0.5625,0.088,0.86817,0.78017,FALSE
0.693147,0.952157,0.952157,0.646879,0.566918,0.555556,0.555556,?,0.516936,0.516936,0,TRUE
0.693147,0.952157,0.952157,0.582977,0.624687,0.169492,0.169492,0.625,0.099915,0.099915,0,FALSE
1.098612,0.408971,0.408971,0.174972,0.273279,0.009157,0.009157,0.5625,0.181617,0.482383,0.300766,FALSE
1.098612,0.508971,0.508971,0.208356,0.340785,0.02296,0.02296,0.5625,0.490553,0.500426,0.009872,FALSE
1.098612,0.408971,0.408971,0.028949,0.033909,0.019084,0.019084,0.5625,0.213617,0.225617,0.012,FALSE
0.693147,0.408971,0.408971,0,0,0.016077,0.016077,?,0.242979,0.242979,0,FALSE
2.197225,0.952157,0.952157,0.669549,0.644145,0.551724,0.253193,?,0.655404,0.884255,0.228851,TRUE
1.098612,0.408971,0.408971,0.137754,0.129909,0.011807,0.011807,0.75,0.450723,0.499404,0.048681,FALSE
0.693147,0.959581,0.959581,0.266893,0.395922,0.010309,0.010309,0.5625,0.721362,0.721362,0,FALSE
1.94591,0.952157,0.952157,0.669625,0.715262,0.358311,0.358311,0.8125,0.048851,0.717617,0.668766,TRUE
0.693147,0.952157,0.952157,0.359593,0.186128,0.060734,0.060734,0.6875,0.315404,0.315404,0,FALSE
0.693147,0.408971,0.408971,0.133025,0.279399,0.012232,0.012232,0.75,0.925021,0.925021,0,FALSE
0.693147,0.956059,0.956059,0.328306,0.369297,0.138686,0.138686,?,0.795234,0.795234,0,FALSE
0.693147,0.951811,0.951811,0.311017,0.447541,0.005192,0.005192,0.625,0.187574,0.187574,0,FALSE
0.693147,0.408971,0.408971,0.043342,0.023254,0.009091,0.009091,0.6875,0.642809,0.642809,0,FALSE
1.098612,0.8267,0.8267,0.337744,0.148653,0.023578,0.023578,?,0.778043,0.782979,0.004936,FALSE
0.693147,0.408971,0.408971,0,0.027266,0.382353,0.382353,?,0.053787,0.053787,0,FALSE
1.098612,0.408971,0.408971,0.082111,0.276855,0.5,0.375,0.6875,0.126638,0.985362,0.858723,FALSE
4.787492,0.952157,0.951849,0.723862,0.818095,0.45,0.377982,0.8125,0.000255,0.997106,0.996851,TRUE
0.693147,0.408971,0.408971,0,0,0.015432,0.015432,0.75,0.003489,0.003489,0,FALSE
0.693147,0.408971,0.408971,0.06885,0.300412,0.109572,0.109572,?,0.097702,0.097702,0,FALSE
0.693147,0.952157,0.952157,0.552215,0.579477,0.64676,0.64676,0.6875,0.905957,0.905957,0,FALSE
0.693147,0.408971,0.408971,0.026004,0,0.052632,0.052632,?,0.924255,0.924255,0,FALSE
1.386294,0.952157,0.952157,0.613386,0.607621,0.212361,0.212361,0.75,0.210128,0.732511,0.522383,FALSE
0.693147,0.110542,0.110542,0,0.014965,0.012727,0.012727,?,0.45966,0.45966,0,FALSE
0.693147,0.951811,0.951811,0.279821,0.413017,0.090196,0.090196,0.625,0.187574,0.187574,0,FALSE
1.609438,0.952157,0.952157,0.701107,0.618381,0.4,0.4,?,0.030638,0.705021,0.674383,TRUE
0.693147,0.952157,0.952157,0.690533,0.659795,0.25,0.25,0.75,0.731745,0.731745,0,TRUE
1.386294,0.952157,0.712953,0.730693,0.670203,0.763514,0.512297,?,0.016255,0.714723,0.698468,TRUE
1.098612,0.952157,0.952157,0.698837,0.644798,0.432877,0.230523,0.8125,0.63183,0.63217,0.00034,FALSE
0.693147,0.408971,0.408971,0.15482,0.308213,0.008475,0.008475,0.6875,0.673021,0.673021,0,FALSE
0.693147,0.408971,0.408971,0.122126,0.064411,0.015189,0.015189,?,0.168851,0.168851,0,FALSE
0.693147,0.952157,0.952157,0.702415,0.617994,0.714286,0.714286,0.8125,0.284681,0.284681,0,TRUE
0.693147,0.959581,0.959581,0.268266,0.360657,0.124784,0.124784,?,0.793957,0.793957,0,FALSE
0.693147,0.110542,0.110542,0,0.003657,0.00968,0.00968,?,0.220511,0.220511,0,FALSE
0.693147,0.408971,0.408971,0,0,0.020725,0.020725,?,0.240426,0.240426,0,FALSE
1.098612,0.408971,0.408971,0.146717,0.315366,0.031522,0.031522,0.625,0.144596,0.145191,0.000596,FALSE
0.693147,0.952157,0.952157,0.654422,0.587012,0.436364,0.436364,0.75,0.378383,0.378383,0,TRUE
0.693147,0.408971,0.408971,0.178813,0.12076,0.147952,0.147952,0.5625,0.076766,0.076766,0,FALSE
0.693147,0.408971,0.408971,0.057784,0.044251,0.214286,0.214286,?,0.833362,0.833362,0,FALSE
0.693147,0.594784,0.594784,0.231755,0.357825,0.021022,0.021022,?,0.992255,0.992255,0,FALSE
1.098612,0.576072,0.576072,0.545301,0.487149,0.008568,0.008568,0.8125,0.009617,0.317957,0.30834,TRUE
0.693147,0.408971,0.408971,0.024636,0.092394,0.012987,0.012987,0.75,0.202723,0.202723,0,FALSE
0.693147,0.951811,0.951811,0.311599,0.463026,0.104308,0.104308,0.75,0.988426,0.988426,0,FALSE
0.693147,0.408971,0.408971,0.033836,0.025956,0.32973,0.32973,?,0.868681,0.868681,0,FALSE
1.098612,0.952157,0.952157,0.54431,0.572145,0.488889,0.322426,?,0.842298,0.842979,0.000681,FALSE
2.564949,0.952157,0.952157,0.714347,0.650811,0.601732,0.069928,0.8125,0.004766,0.889957,0.885191,TRUE
0.693147,0.408971,0.408971,0.029756,0.071561,0.2,0.2,0.6875,0.500851,0.500851,0,FALSE
0.693147,0.408971,0.408971,0,0,0.146953,0.146953,0.625,0.769447,0.769447,0,FALSE
1.791759,0.952157,0.952157,0.526894,0.570806,0.56985,0.463287,0.75,0.902383,0.91617,0.013787,TRUE
0.693147,0.408971,0.408971,0.039904,0.026264,0.071864,0.071864,0.8125,0.085532,0.085532,0,FALSE
0.693147,0.952157,0.952157,0.43661,0.48203,0.033174,0.033174,?,0.59634,0.59634,0,FALSE
0.693147,0.915588,0.915588,0.532994,0.566163,0.008511,0.008511,0.6875,0.137957,0.137957,0,FALSE
1.386294,0.952157,0.952157,0.547715,0.562798,0.372843,0.372843,0.6875,0.315404,0.629362,0.313957,FALSE
0.693147,0.952157,0.952157,0.567813,0.607453,0.168124,0.168124,0.8125,0.277532,0.277532,0,TRUE
3.332205,0.952157,0.952157,0.647996,0.668044,0.333333,0.166642,0.8125,0.055064,0.878894,0.82383,TRUE
1.94591,0.952157,0.746952,0.728626,0.677203,0.566667,0.305383,0.75,0.252426,0.713957,0.461532,TRUE
0.693147,0.952157,0.952157,0.436509,0.445155,0.013699,0.013699,?,0.505787,0.505787,0,FALSE
1.098612,0.952157,0.952157,0.554919,0.532176,0.571429,0.302381,?,0.661191,0.661787,0.000596,FALSE
0.693147,0.408971,0.408971,0.185099,0.285885,0.296203,0.296203,0.25,0.066723,0.066723,0,FALSE
1.386294,0.952157,0.952157,0.540523,0.582632,0.111111,0.111111,0.75,0.121872,0.682298,0.560426,FALSE
1.791759,0.408971,0.408971,0.040312,0.042196,0.05,0.033184,0.625,0.722553,0.916851,0.194298,FALSE
1.098612,0.952157,0.952157,0.4648,0.460995,0.154412,0.154412,0.75,0.820681,0.828255,0.007574,FALSE
1.94591,0.952157,0.952157,0.703465,0.686875,0.451477,0.090127,0.8125,0.045362,0.390809,0.345447,TRUE
1.098612,0.956596,0.956596,0.276758,0.369805,0.110892,0.058352,0.8125,0.14383,0.962128,0.818298,FALSE
0.693147,0.952157,0.952157,0.67916,0.644501,0.763473,0.763473,0.625,0.590043,0.590043,0,TRUE
0.693147,0.408971,0.408971,0,0,0.005178,0.005178,0.6875,0.295404,0.295404,0,FALSE
0.693147,0.594784,0.594784,0.225531,0.29535,0.370675,0.370675,0.75,0.078979,0.078979,0,FALSE
0.693147,0.952157,0.952157,0.643727,0.602084,0.013423,0.013423,?,0.242383,0.242383,0,FALSE
1.386294,0.915588,0.915588,0.584143,0.521599,0.01571,0.01571,?,0.673787,0.754638,0.080851,TRUE
1.94591,0.952157,0.952157,0.700848,0.695236,0.55,0.55,0.6875,0.048426,0.288,0.239574,TRUE
0.693147,0.408971,0.408971,0.145283,0.100552,0.00625,0.00625,?,0.58017,0.58017,0,FALSE
0.693147,0.952157,0.952157,0.701912,0.709588,0.27551,0.27551,0.8125,0.282128,0.282128,0,TRUE
0.693147,0.594784,0.594784,0.252878,0.389902,0.034253,0.034253,0.625,0.315745,0.315745,0,FALSE
0.693147,0.952157,0.952157,0.393098,0.496404,0.279496,0.279496,0.8125,0.163319,0.163319,0,FALSE
1.94591,0.952157,0.952157,0.658802,0.652921,0.087824,0.077299,0.625,0.608426,0.784681,0.176255,TRUE
0.693147,0.956596,0.956596,0.277982,0.305146,0.561616,0.561616,0.5625,0.410298,0.410298,0,FALSE
0.693147,0.594784,0.594784,0.224289,0.109324,0.005208,0.005208,0.75,0.543149,0.543149,0,FALSE
0.693147,0.112681,0.112681,0.207313,0.345768,0.162848,0.162848,?,0.974043,0.974043,0,FALSE
0.693147,0.952157,0.952157,0.397955,0.241469,0.139241,0.139241,?,0.018383,0.018383,0,FALSE
1.94591,0.408971,0.408971,0.097468,0.262309,0.021444,0.013735,0.8125,0.154298,0.169957,0.01566,FALSE
1.609438,0.408971,0.408971,0.174257,0.294437,0.048881,0.048881,?,0.077277,0.824766,0.747489,FALSE
1.098612,0.408971,0.408971,0.138904,0.083994,0.00713,0.00713,?,0.016255,0.574638,0.558383,FALSE
0.693147,0.408971,0.408971,0.063553,0.034808,0.018293,0.018293,0.5625,0.054468,0.054468,0,FALSE
0.693147,0.308971,0.308971,0.040073,0.079027,0.020799,0.020799,?,0.203149,0.203149,0,FALSE
0.693147,0.952157,0.952157,0.343193,0.214902,0.714286,0.714286,?,0.662383,0.662383,0,FALSE
0.693147,0.408971,0.408971,0.118873,0.098064,0.022839,0.022839,0.75,0.180426,0.180426,0,FALSE
1.098612,0.952157,0.952157,0.339478,0.367034,0.108093,0.108093,0.5625,0.322553,0.501957,0.179404,FALSE
0.693147,0.952157,0.952157,0.713941,0.635091,0.359375,0.359375,0.8125,0.010298,0.010298,0,TRUE
1.098612,0.408971,0.408971,0.137717,0.270623,0.005076,0.005076,0.5625,0.196085,0.602894,0.406809,FALSE
0.693147,0.408971,0.408971,0.20341,0.363544,0.294118,0.294118,?,0.210809,0.210809,0,FALSE
1.94591,0.952157,0.952157,0.615053,0.58611,0.2,0.059327,?,0.033702,0.447404,0.413702,FALSE
0.693147,0.408971,0.408971,0.151677,0.311884,0.07655,0.07655,0.5625,0.602383,0.602383,0,FALSE
1.098612,0.952157,0.952157,0.360598,0.364796,0.537037,0.537037,?,0.492426,0.494894,0.002468,FALSE
0.693147,0.951811,0.951811,0.282666,0.214076,0.115385,0.115385,?,0.750213,0.750213,0,FALSE
1.098612,0.952157,0.952157,0.642875,0.657059,0.368932,0.368932,0.8125,0.254809,0.276936,0.022128,TRUE
1.791759,0.952157,0.952157,0.621552,0.592204,0.255459,0.183312,?,0.608936,0.827489,0.218553,TRUE
1.098612,0.594784,0.594784,0.222024,0.361783,0.070274,0.070274,0.6875,0.952,0.957702,0.005702,FALSE
0.693147,0.408971,0.408971,0.107057,0.051737,0.141304,0.141304,0.6875,0.600766,0.600766,0,FALSE
0.693147,0.952157,0.952157,0.474889,0.482411,0.025164,0.025164,0.6875,0.601277,0.601277,0,FALSE
0.693147,0.408971,0.408971,0.017786,0.036377,0.011278,0.011278,0.8125,0.394128,0.394128,0,FALSE
0.693147,0.594784,0.594784,0.252315,0.18045,0.090415,0.090415,0.5625,0.389872,0.389872,0,FALSE
0.693147,0.408971,0.408971,0.102081,0.275827,0.255893,0.255893,?,0.90783,0.90783,0,FALSE
1.098612,0.952157,0.952157,0.655927,0.682019,0.18618,0.18618,0.8125,0.20834,0.275745,0.067404,TRUE
1.791759,0.408971,0.408971,0.042594,0.046955,0.038918,0.038918,0.6875,0.451234,0.496596,0.045362,FALSE
0.693147,0.952157,0.952157,0.360967,0.512967,0.12326,0.12326,0.5,0.129106,0.129106,0,FALSE
0.693147,0.952157,0.952157,0.6597,0.640957,0.52459,0.52459,0.8125,0.27966,0.27966,0,TRUE
0.693147,0.952157,0.952157,0.632483,0.568545,0.704,0.704,?,0.515319,0.515319,0,FALSE
3.091042,0.952157,0.91733,0.64428,0.629551,0.12691,0.109088,?,0.113362,0.873957,0.760596,FALSE
1.098612,0.952157,0.952157,0.629298,0.585749,0.025,0.024755,?,0.566553,0.576936,0.010383,FALSE
0.693147,0.951811,0.951811,0.313123,0.36558,0.097561,0.097561,0.75,0.850809,0.850809,0,FALSE
0.693147,0.594784,0.594784,0.223479,0.316207,0.017547,0.017547,0.625,0.054723,0.054723,0,FALSE
0.693147,0.952157,0.952157,0.614816,0.583036,0.346939,0.346939,0.75,0.799064,0.799064,0,FALSE
0.693147,0.952157,0.952157,0.421105,0.403187,0.151515,0.151515,?,0.800255,0.800255,0,FALSE
1.098612,0.408971,0.408971,0.042611,0.11471,0.036885,0.021732,0.75,0.171915,0.414213,0.242298,FALSE
1.609438,0.408971,0.408971,0,0.007159,0.098548,0.073692,0.625,0.103404,0.105957,0.002553,FALSE
1.098612,0.915588,0.915588,0.640085,0.581641,0.034749,0.034749,0.6875,0.134809,0.846553,0.711745,FALSE
0.693147,0.952157,0.952157,0.744317,0.674256,0.866667,0.866667,?,0.558809,0.558809,0,TRUE
0.693147,0.952157,0.952157,0.408612,0.49281,0.077922,0.077922,0.75,0.928255,0.928255,0,FALSE
0.693147,0.915588,0.915588,0.4381,0.562992,0.166667,0.166667,?,0.101617,0.101617,0,FALSE
1.386294,0.408971,0.408971,0,0.03781,0.008952,0.008952,0.625,0.053787,0.068936,0.015149,FALSE
0.693147,0.594784,0.594784,0.253665,0.294973,0.528861,0.528861,0.4375,0.409362,0.409362,0,FALSE
0.693147,0.952157,0.952157,0.441244,0.224968,0.25,0.25,0.75,0.805021,0.805021,0,FALSE
1.098612,0.408971,0.408971,0.041449,0.008957,0.009336,0.009336,0.8125,0.618128,0.886638,0.268511,FALSE
0.693147,0.952157,0.952157,0.516392,0.582806,0.416667,0.416667,0.75,0.834894,0.834894,0,FALSE
0.693147,0.952157,0.952157,0.57018,0.477372,0.8125,0.8125,0.6875,0.176,0.176,0,TRUE
0.693147,0.952157,0.952157,0.662537,0.607081,0.59375,0.59375,0.8125,0.273787,0.273787,0,TRUE
0.693147,0.952157,0.952157,0.682787,0.599197,0.8125,0.8125,?,0.280936,0.280936,0,TRUE
0.693147,0.952157,0.952157,0.542629,0.461617,0.285714,0.285714,?,0.862213,0.862213,0,FALSE
0.693147,0.408971,0.408971,0.119936,0.324526,0.366667,0.366667,0.75,0.125702,0.125702,0,FALSE
1.098612,0.959581,0.959581,0.267691,0.467804,0.62037,0.62037,0.6875,0.164085,0.97234,0.808255,FALSE
1.791759,0.952157,0.952157,0.676987,0.632575,0.426471,0.177485,?,0.239319,0.811915,0.572596,FALSE
1.386294,0.952157,0.952157,0.549977,0.599146,0.267385,0.267385,?,0.137277,0.386383,0.249106,FALSE
1.386294,0.508971,0.508971,0.209584,0.343831,0.009346,0.009346,0.75,0.042638,0.425702,0.383064,FALSE
0.693147,0.952157,0.952157,0.508821,0.551205,0.090909,0.090909,0.625,0.937872,0.937872,0,FALSE
0.693147,0.231798,0.231798,0.57798,0.47901,0.05977,0.05977,?,0.55966,0.55966,0,FALSE
1.098612,0.508971,0.508971,0.206438,0.254131,0.198036,0.194812,0.5625,0.060511,0.068936,0.008426,FALSE
0.693147,0.408971,0.408971,0.06883,0.066345,0.353591,0.353591,0.6875,0.078638,0.078638,0,FALSE
0.693147,0.951811,0.951811,0.29238,0.302801,0.50709,0.50709,0.4375,0.061702,0.061702,0,FALSE
0.693147,0.408971,0.408971,0.140095,0.345021,0.005801,0.005801,0.75,0.976085,0.976085,0,FALSE
0.693147,0.208971,0.208971,0.153781,0.145096,0.011321,0.011321,?,0.413787,0.413787,0,FALSE
1.386294,0.952157,0.952157,0.66508,0.598207,0.206897,0.125848,0.625,0.605957,0.997532,0.391574,FALSE
0.693147,0.408971,0.408971,0,0,0.014634,0.014634,?,0.423745,0.423745,0,FALSE
0.693147,0.952157,0.952157,0.523916,0.555215,0.384615,0.384615,0.75,0.836596,0.836596,0,FALSE
0.693147,0.408971,0.408971,0.185875,0.22125,0.092702,0.092702,?,0.053787,0.053787,0,FALSE
1.386294,0.952157,0.952157,0.568079,0.545718,0.261339,0.218344,0.6875,0.319319,0.350894,0.031574,FALSE
1.386294,0.952157,0.952157,0.449962,0.482701,0.036713,0.036713,0.625,0.926298,0.959064,0.032766,FALSE
0.693147,0.952157,0.952157,0.6804,0.607326,0.625,0.625,0.8125,0.274553,0.274553,0,TRUE
0.693147,0.408971,0.408971,0,0.016048,0.007426,0.007426,0.6875,0.939574,0.939574,0,FALSE
1.098612,0.952157,0.952157,0.666078,0.685338,0.360656,0.360656,0.8125,0.002979,0.278128,0.275149,TRUE
0.693147,0.952157,0.952157,0.638304,0.620405,0.005618,0.005618,?,0.232681,0.232681,0,FALSE
0.693147,0.408971,0.408971,0.02155,0,0.007782,0.007782,0.625,0.392596,0.392596,0,FALSE
0.693147,0.208971,0.208971,0.142307,0.122091,0.01733,0.01733,0.8125,0.143234,0.143234,0,FALSE
0.693147,0.408971,0.408971,0.05401,0.088135,0.130727,0.130727,?,0.405447,0.405447,0,FALSE
0.693147,0.408971,0.408971,0.177353,0.079867,0.044776,0.044776,?,0.871745,0.871745,0,FALSE
0.693147,0.408971,0.408971,0.088615,0.2481,0.073977,0.073977,0.8125,0.161362,0.161362,0,FALSE
0.693147,0.952157,0.952157,0.356164,0.15389,0.222222,0.222222,?,0.832596,0.832596,0,FALSE
1.098612,0.408971,0.408971,0.093367,0.059295,0.05625,0.033227,?,0.722553,0.735745,0.013191,FALSE
0.693147,0.952157,0.952157,0.651125,0.600807,0.620462,0.620462,0.6875,0.845872,0.845872,0,TRUE
0.693147,0.408971,0.408971,0,0.010892,0.008619,0.008619,?,0.400511,0.400511,0,FALSE
0.693147,0.408971,0.408971,0.107002,0.106066,0.032016,0.032016,?,0.516936,0.516936,0,FALSE
0.693147,0.952157,0.952157,0.70206,0.644398,0.789474,0.789474,?,0.765447,0.765447,0,TRUE
1.386294,0.951811,0.951811,0.293584,0.322221,0.015679,0.015679,0.625,0.171319,0.933191,0.761872,FALSE
0.693147,0.952157,0.952157,0.637238,0.583444,0.09375,0.09375,0.75,0.609787,0.609787,0,FALSE
0.693147,0.594784,0.594784,0.241568,0.179055,0.058824,0.058824,0.6875,0.129447,0.129447,0,FALSE
1.609438,0.952157,0.952157,0.690384,0.646223,0.3,0.277703,?,0.299915,0.318213,0.018298,FALSE
0.693147,0.408971,0.408971,0.051532,0.067538,0.032585,0.032585,0.8125,0.006383,0.006383,0,FALSE
0.693147,0.408971,0.408971,0,0,0.078652,0.078652,?,0.309787,0.309787,0,FALSE
0.693147,0.952157,0.952157,0.437697,0.441242,0.11458,0.11458,?,0.233872,0.233872,0,FALSE
0.693147,0.952157,0.952157,0.558075,0.53836,0.714286,0.714286,0.625,0.993021,0.993021,0,TRUE
1.098612,0.952157,0.952157,0.696022,0.67839,0.222222,0.222222,0.8125,0.276255,0.329957,0.053702,TRUE
0.693147,0.952157,0.952157,0.616813,0.596731,0.257143,0.257143,0.75,0.038809,0.038809,0,FALSE
2.772589,0.952157,0.952157,0.73877,0.687801,0.549505,0.518343,0.75,0.038809,0.562128,0.523319,TRUE
0.693147,0.594784,0.594784,0.224778,0.338022,0.067176,0.067176,?,0.605106,0.605106,0,FALSE
0.693147,0.952157,0.952157,0.559534,0.506444,0.076923,0.076923,?,0.010298,0.010298,0,FALSE
2.197225,0.952157,0.952157,0.66355,0.588569,0.393939,0.253149,0.3125,0.03634,0.34783,0.311489,FALSE
0.693147,0.408971,0.408971,0.08262,0.083642,0.027778,0.027778,0.6875,0.779745,0.779745,0,FALSE
0.693147,0.952157,0.952157,0.517341,0.516903,0.033842,0.033842,?,0.207064,0.207064,0,FALSE
0.693147,0.952157,0.952157,0.590783,0.507779,0.333333,0.333333,?,0.642809,0.642809,0,FALSE
0.693147,0.408971,0.408971,0.199615,0.237269,0.616278,0.616278,0.6875,0.411319,0.411319,0,FALSE
0.693147,0.956059,0.956059,0.323841,0.430277,0.040224,0.040224,0.8125,0.120596,0.120596,0,FALSE
0.693147,0.952157,0.952157,0.521495,0.523745,0.426471,0.426471,0.6875,0.895915,0.895915,0,FALSE
0.693147,0.952157,0.952157,0.641626,0.552419,0.076923,0.076923,?,0.781447,0.781447,0,TRUE
1.098612,0.952157,0.952157,0.590457,0.547666,0.782609,0.396623,?,0.091064,0.092,0.000936,TRUE
0.693147,0.952157,0.952157,0.600452,0.581887,0.666667,0.666667,?,0.089532,0.089532,0,TRUE
0.693147,0.952157,0.952157,0.744293,0.711883,0.788732,0.788732,0.6875,0.620255,0.620255,0,TRUE
1.098612,0.952157,0.933872,0.486395,0.491811,0.298814,0.239513,?,0.046298,0.263149,0.216851,TRUE
0.693147,0.915588,0.915588,0.677302,0.605707,0.012574,0.012574,0.5625,0.292936,0.292936,0,TRUE
0.693147,0.952157,0.952157,0.52278,0.583316,0.186916,0.186916,0.75,0.798043,0.798043,0,FALSE
0.693147,0.110542,0.110542,0.045462,0.089404,0.039267,0.039267,?,0.906468,0.906468,0,FALSE
0.693147,0.408971,0.408971,0.018541,0.012692,0.335878,0.335878,?,0.088511,0.088511,0,FALSE
0.693147,0.952157,0.952157,0.712753,0.64376,0.44,0.44,?,0.578809,0.578809,0,TRUE
0.693147,0.952157,0.952157,0.641177,0.589913,0.338182,0.338182,?,0.465191,0.465191,0,FALSE
0.693147,0.408971,0.408971,0.018859,0.038393,0.185771,0.185771,0.625,0.977957,0.977957,0,FALSE
1.791759,0.952157,0.952157,0.698913,0.643686,0.333333,0.084058,?,0.532936,0.558809,0.025872,FALSE
